timestep,value
0.0,0.9561272765283276
1.0,0.9686739172483543
2.0,0.9671925978017449
3.0000000000000004,1.0013687332052432
4.0,0.977915287192715
5.0,1.001056345856153
6.000000000000001,1.0003677200900303
7.000000000000001,1.0978596713645312
8.0,0.9912535047318733
9.0,0.9806156390197692
10.0,1.026839079667769
11.0,0.879513174218219
12.000000000000002,1.001553711283933
13.0,0.9874073719302594
14.000000000000002,1.007027985388551
15.0,1.003082260370991
16.0,1.002716186111506
17.0,0.894032088514663
18.0,1.0509916800757513
19.0,0.9529959881341451
20.0,-1.0493069792958563
21.0,-0.9656936997032632
22.0,-1.045977158539139
23.000000000000004,-0.9408414356713966
24.000000000000004,-1.0084243675020645
25.0,-1.0145465813336723
26.0,-1.046974723223058
27.0,-0.9683057377175068
28.000000000000004,-1.0213196883786062
29.000000000000004,-0.9887494081411166
30.0,-0.9578858967555115
31.0,-0.9955021068515361
32.0,-1.094105374942501
33.0,-1.0690896720939382
34.0,-0.9861224589979045
35.0,-1.0575258264656329
36.0,-1.0151720943311244
37.0,-0.948081131493086
38.0,-1.0344889234712442
39.0,-0.9995318729908778
40.0,0.07813054082074361
41.0,0.007805216787387186
41.99999999999999,-0.08703844692506185
42.999999999999986,-0.02245630215381278
43.999999999999986,-0.025528642108368776
44.999999999999986,0.02760988752192699
45.99999999999998,-0.07070040733487247
46.99999999999997,0.02784488406359837
47.99999999999997,0.06636876164094647
48.99999999999997,-0.08677784928607339
48.99999999999997,-0.0554998740095842
49.999999999999964,0.9311617142689025
50.99999999999997,1.2060324094243768
51.999999999999964,1.4979828811160727
52.99999999999997,1.718997537554254
53.99999999999997,1.9470853095284348
54.999999999999964,2.0666273194285507
55.99999999999997,2.3095467061579047
56.999999999999964,2.45884169135853
57.99999999999997,2.5259457291793876
58.99999999999997,2.696027414823305
59.999999999999964,2.8174092809341844
60.99999999999997,2.799704299241994
61.999999999999964,2.9566135663950934
62.99999999999997,3.075916665196653
63.99999999999997,3.111922461965584
64.99999999999997,3.2027711186547183
65.99999999999997,3.2705903612615557
66.99999999999997,3.397285049780623
67.99999999999997,3.369120972323332
68.99999999999997,3.5115651461059776
69.99999999999997,3.6308954821004593
70.99999999999997,3.588711322234855
71.99999999999997,3.5683252678645316
72.99999999999997,3.6034554315368577
73.99999999999997,3.7320753347027216
74.99999999999997,3.845345699978859
75.99999999999997,3.7022541625867995
76.99999999999997,3.8504162575780407
77.99999999999997,3.8772113945532114
78.99999999999997,3.8347675790450952
79.99999999999997,3.9071290864691117
80.99999999999997,4.010586228024681
81.99999999999997,3.9827927173623565
82.99999999999997,3.9282090745129574
83.99999999999997,3.9076259006703182
84.99999999999997,3.9304380916431008
85.99999999999997,3.9829104844594965
86.99999999999997,3.935753980214367
87.99999999999997,4.045119594502974
88.99999999999997,-0.0291065511917796
89.99999999999997,-0.002184155903099575
90.99999999999996,0.01679874937573064
91.99999999999996,0.004627276828676992
92.99999999999996,0.06034022640971401
93.99999999999994,0.1050185841241506
94.99999999999994,-0.03035197462739922
95.99999999999994,0.01916628819517109
96.99999999999994,0.12281117073398905
97.99999999999994,0.004833014118834121
97.99999999999994,1.0153782316719122
98.99999999999993,1.0210885556895164
99.99999999999993,1.0081989539566862
100.99999999999994,0.9843426134261785
101.99999999999994,1.0365389628300508
102.99999999999994,1.0278778145145762
103.99999999999993,0.99462831613425
104.99999999999993,1.041112992657545
105.99999999999994,1.0085935496459604
106.99999999999994,1.0373572422503872
107.99999999999994,1.0067453454732675
108.99999999999993,1.0245727570352479
109.99999999999993,0.9179832112230392
110.99999999999994,0.9657650943577571
111.99999999999994,1.0745185257381966
112.99999999999994,0.9907714233968854
113.99999999999993,0.9099532989034212
114.99999999999993,1.0520778132111852
115.99999999999994,1.0455675786776841
116.99999999999994,0.978883489084003
117.99999999999994,-0.9554193789327681
118.99999999999993,-1.1294432581139775
119.99999999999993,-1.0094922981840748
120.99999999999994,-1.0052837884010124
121.99999999999994,-1.0294549597525475
122.99999999999994,-1.0179522515769894
123.99999999999993,-1.0033604337322657
124.99999999999993,-1.0254625407376952
125.99999999999994,-1.0667508284888756
126.99999999999994,-0.9972563198511892
127.99999999999994,-1.0289426252812146
128.99999999999994,-1.1051850609176974
129.99999999999994,-1.024091531555062
130.99999999999994,-1.0000326725014188
131.99999999999994,-0.9750098367150961
132.99999999999994,-0.9435938330248801
133.99999999999994,-1.0464715609373356
134.99999999999994,-0.9086995283888406
135.99999999999994,-0.9894794486579647
136.99999999999994,-0.9720538475275304
137.99999999999994,-0.0027240269063411775
138.99999999999994,0.014749353260654725
139.99999999999994,-0.024048854885408283
140.99999999999991,-0.03487894852469659
141.99999999999991,-0.042415573170233534
142.99999999999991,0.035570111389171474
143.99999999999991,0.0050423909377883555
144.99999999999991,0.043340367838640696
145.99999999999991,0.08911522947781292
