timestep,value
0.0,0.03429054591412442
1.0,-0.03403711476687015
2.0,-0.026035603077868164
3.0000000000000004,-0.023851213365770525
4.0,0.010357405902093714
5.0,0.02113517848610093
6.000000000000001,-0.00781311764585208
7.000000000000001,-0.0186872942116191
8.0,-0.007218516509836246
9.0,0.0018228403068218481
10.0,-0.062608597634196
11.0,0.02542357276349973
12.000000000000002,-0.07243002883322253
13.0,-0.06344716798440965
14.000000000000002,0.05885349323064795
15.0,-0.011929386203243983
16.0,-0.08877318331993571
17.0,6.015544272736965e-06
18.0,0.08274472883902857
19.0,-0.023211778917654743
20.0,0.11682568565346158
21.0,-0.04839250225101657
22.0,-0.028990922266124625
23.000000000000004,-0.05865606307526733
24.000000000000004,-0.042264821399251806
25.0,-0.07489893397407797
26.0,0.05512607456550526
27.0,0.009457410452292774
28.000000000000004,-0.07604751338038127
29.000000000000004,-0.08980674724849694
30.0,0.09334509232403151
31.0,0.0017441419396477698
32.0,0.07561451812543324
33.0,0.14869662618219276
34.0,0.02206546468125021
35.0,-0.03565834591104887
36.0,-0.09714330125043628
37.0,-0.028090320821718962
38.0,-0.06108599085293742
39.0,0.0005690932461016189
39.0,2.0656428324685994
40.0,1.4034725016820766
41.00000000000001,1.1067636551377324
42.0,0.9915519353000285
43.00000000000001,0.7946304467562908
44.0,0.6543925203229989
45.0,0.6019378677784281
46.00000000000001,0.4842938093614699
47.0,0.339762923528564
48.00000000000001,0.30092177139073084
49.0,0.28100034435012045
50.0,0.1632830863099264
51.00000000000001,0.08258274122800205
52.0,0.08516897076126945
53.00000000000001,0.004028348706179949
54.0,0.02605901379745825
55.0,0.03769159716390274
56.00000000000001,0.02027238595090075
57.0,0.1140860025873392
58.00000000000001,-0.034925714916189864
59.0,0.055706874986902424
60.0,-0.01964980554014954
61.00000000000001,0.11230498022618668
62.000000000000014,-0.025522499206894825
63.00000000000001,0.04389809616764696
64.0,0.12200375203549546
65.0,0.06830138203328477
66.0,0.09036232208861956
67.00000000000001,0.16313588585293323
68.0,0.13797898433769307
69.0,0.30392788446945407
70.0,0.2859797600263918
71.0,0.4692657324905991
72.00000000000001,0.5302770446567562
73.0,0.5115756587144374
74.0,0.6162275512298133
75.0,0.7160769398384824
76.0,0.9642524937700561
77.00000000000001,1.0994868577731585
78.0,1.4508692011666382
79.0,0.11877480930279471
80.0,0.030361247980608554
81.0,0.08597236958255526
82.0,0.015304444573849427
82.99999999999999,-0.01227891848165856
83.99999999999999,-0.010133570715958431
84.99999999999999,-0.01174947985864186
85.99999999999997,0.011770083430621699
86.99999999999997,0.06094508850855554
87.99999999999997,-0.02803876405773872
87.99999999999997,0.008223943822695041
88.99999999999997,0.023278841461530794
89.99999999999997,-0.054554775476631595
90.99999999999997,0.0376838945339483
91.99999999999997,0.01680826148446798
92.99999999999997,-0.05130287007625215
93.99999999999997,-0.018553459630393253
94.99999999999997,-0.07683645304052182
95.99999999999997,-0.01456201744055547
96.99999999999997,-0.04226589002403984
97.99999999999997,0.054416251213461754
98.99999999999997,0.049488229865961866
99.99999999999997,-0.02581724380291313
100.99999999999997,-0.027820645734041357
101.99999999999997,0.02199635502626288
102.99999999999997,0.0038505763687214363
103.99999999999997,-0.05496867430365762
104.99999999999997,0.03473014788650675
105.99999999999997,0.0461643262660993
106.99999999999997,-0.052443756280716916
107.99999999999997,-0.013931934362049845
108.99999999999997,0.08437557619098539
109.99999999999997,-0.014871634131304432
110.99999999999997,-0.036337710663068665
111.99999999999997,0.00028530715608932473
112.99999999999997,0.04537420038175482
113.99999999999997,0.022948948550523283
114.99999999999997,0.027354301346548433
115.99999999999997,0.0178678516640834
116.99999999999997,-0.04827315117116315
117.99999999999997,0.003935446706117343
118.99999999999997,-0.01717859405153896
119.99999999999997,0.019556893445922856
120.99999999999997,0.11437090810189277
121.99999999999997,0.06707249851718759
122.99999999999997,-0.026107047711276806
123.99999999999997,0.00037143075195768607
124.99999999999997,-3.935397893412197e-06
125.99999999999997,-0.030055291768945683
126.99999999999997,0.09637628047672328
126.99999999999997,1.9513673882043385
127.99999999999997,1.3832191475840294
129.0,1.1781458689693705
129.99999999999997,0.879771998008664
130.99999999999997,0.799616888368808
131.99999999999997,0.6355900157136604
132.99999999999997,0.6325274743766706
134.0,0.5833669200301799
134.99999999999997,0.3445250546504689
135.99999999999997,0.3553733147314345
136.99999999999997,0.3367619145937776
137.99999999999997,0.2705414323953048
139.0,0.12596757668353592
139.99999999999997,0.12113704761851109
140.99999999999997,0.12443739260929487
141.99999999999997,0.034505352189856314
142.99999999999997,0.10946684195159766
144.0,0.02719470400418476
144.99999999999997,0.016736915114670105
145.99999999999997,-0.005259541801090251
146.99999999999997,-0.005034873819833627
147.99999999999997,-0.03581394733489243
149.0,-0.008446816237566823
149.99999999999997,0.05848603670961474
150.99999999999997,0.0026253014639893643
151.99999999999997,0.10097746527132875
152.99999999999997,0.05253679389448757
154.0,0.11964930475529349
154.99999999999997,0.21704107098175243
155.99999999999997,0.24978545888669978
156.99999999999997,0.316448574522032
157.99999999999997,0.28827194038903503
159.0,0.47956949435884433
159.99999999999997,0.4364303838066476
160.99999999999997,0.5627046130915978
161.99999999999994,0.5792839440928511
162.99999999999997,0.8357115689068925
164.0,1.0054365852470528
165.0,1.184562029993964
165.99999999999997,1.4000865856157367
166.99999999999994,-0.03600991244255022
167.99999999999997,-0.03721170550964583
169.0,0.06616838291182549
169.99999999999997,0.02226041525134316
170.99999999999994,0.02654344671038591
171.99999999999994,0.06667173276741312
172.99999999999997,0.039441941893256914
173.99999999999994,0.0011744931763882846
174.99999999999994,0.011552262493435165
175.99999999999994,-0.06484228295684304
175.99999999999994,-0.08551852590074258
176.99999999999994,-0.05241666349942349
177.99999999999994,-0.021524701333107923
178.99999999999994,0.0115451419771955
179.99999999999994,-0.01846058478595087
180.99999999999994,0.04285980313038015
181.99999999999994,0.046199750961539256
182.99999999999994,0.02433859944520296
183.99999999999994,-0.0689102957520841
184.99999999999994,-0.06311005952217459
185.99999999999994,0.014224626538421365
186.99999999999994,0.015274293982868734
187.99999999999994,0.018556523145108368
188.99999999999994,0.09502245388267666
189.99999999999994,0.04105630880170172
190.99999999999994,-0.017155175213348476
191.99999999999994,-0.05674793624346306
192.99999999999994,0.03367371364922399
193.99999999999994,0.03545622720082656
194.99999999999994,0.008952809130618902
195.99999999999994,-0.07822499617380059
196.99999999999994,-0.053999215744379915
197.99999999999994,0.03198409737372221
198.99999999999994,0.014589923496946858
199.99999999999994,0.08254256930810289
200.99999999999994,-0.011406957914150988
201.99999999999994,-0.01393960301671214
202.99999999999994,-0.009555102115676579
203.99999999999994,-0.034192613057227504
204.99999999999994,0.01741433442164859
205.99999999999994,0.017858118352474483
206.99999999999994,0.045071980045892246
207.99999999999994,0.02205434270053262
208.99999999999994,-0.02625982331318154
209.99999999999994,0.01661423367305327
210.99999999999994,0.04981644610900512
211.99999999999994,-0.006207947083396677
212.99999999999994,0.02612272202777065
213.99999999999994,-0.04150350987086765
214.99999999999994,0.0214679907812855
214.99999999999994,1.9890702882933828
215.99999999999994,1.3472019632350265
216.99999999999994,1.0738297767803242
217.99999999999994,1.024075748372649
218.99999999999994,0.8790043420972694
219.99999999999994,0.6515350598751612
220.99999999999994,0.5004783137012041
221.99999999999994,0.41582663514431184
222.99999999999994,0.3211564129529144
223.99999999999994,0.35638330688774017
224.99999999999994,0.352240973830719
225.99999999999994,0.19521130719017338
226.99999999999994,0.17412565439925978
227.99999999999994,0.17768670498052172
228.99999999999994,0.04334680183175811
229.99999999999994,0.12705766617476694
230.99999999999994,-0.0008970368305488974
231.99999999999994,-0.010500197438050925
232.99999999999994,0.03411047585012737
233.99999999999994,0.005589417589843836
234.99999999999994,0.016270964274212305
235.99999999999994,0.0023860609415043213
236.99999999999994,0.0021004870109297136
237.99999999999997,0.04623115718026698
238.99999999999994,0.08221362243689298
239.99999999999994,0.08724223581328462
240.99999999999994,0.16344042269759396
241.99999999999994,0.16193120984774842
242.99999999999997,0.16155747637864298
243.99999999999994,0.23661318926290298
244.99999999999994,0.34350823599890157
245.99999999999994,0.3302651117083259
246.99999999999994,0.31088192366533973
247.99999999999997,0.5019885488733375
248.99999999999994,0.5849259576969501
249.99999999999994,0.6173671602347369
250.99999999999994,0.7266010911513763
251.99999999999994,0.8796444789743474
252.99999999999997,1.1384428508709
253.99999999999994,1.3783107983692844
254.99999999999994,0.04480136925932198
255.99999999999994,0.04168833605325284
256.99999999999994,-0.018895552219733186
257.99999999999994,-0.008777868267590964
258.9999999999999,0.05772510327394225
259.99999999999994,0.07263792191680962
260.99999999999994,0.04884661835322049
261.99999999999994,-0.017856662427987287
262.9999999999999,-0.024191103469942434
263.9999999999999,0.04735721607516708
263.9999999999999,0.02472416432890101
264.99999999999994,-0.021411094106440178
265.9999999999999,0.01606381125453032
266.99999999999994,0.06915017269634048
267.9999999999999,0.15453816766980144
268.9999999999999,0.04471403822819584
269.99999999999994,-0.004237353948165319
270.9999999999999,-0.04468148743844662
271.99999999999994,-0.02034760826589154
272.9999999999999,0.021714796550601698
273.9999999999999,-0.034883705763423305
274.99999999999994,0.03378777514882746
275.9999999999999,0.002559085998089133
276.99999999999994,0.014397195739336281
277.9999999999999,0.03497224991825446
278.9999999999999,-0.06262406202608871
279.99999999999994,0.02039038855561302
280.9999999999999,-0.04044569233535082
281.99999999999994,-0.007890604284054394
282.9999999999999,-0.024253688116455605
283.9999999999999,0.002428704121436739
284.99999999999994,-0.08753297553522373
285.9999999999999,0.014375986319053239
286.99999999999994,0.02330323872507789
287.9999999999999,0.09300563457945293
288.9999999999999,0.0033575272062328285
289.99999999999994,-0.10379602860493918
290.9999999999999,-0.03227683300321635
291.99999999999994,-0.008483294665820214
292.9999999999999,0.015330981575633416
293.9999999999999,0.01573792282538017
294.99999999999994,0.0031285742286893655
295.9999999999999,-0.003483230619167407
296.99999999999994,-0.09578411380802111
297.9999999999999,-0.035196561498249894
298.9999999999999,-0.029620403950321724
299.99999999999994,0.012220453721229402
300.9999999999999,-0.0417038073062119
301.99999999999994,0.11308338989227606
302.9999999999999,-0.07544746459591356
302.9999999999999,1.9192529192103756
303.9999999999999,1.4575431901828952
304.99999999999994,1.19939975503408
305.9999999999999,0.9556788966812076
306.99999999999994,0.7833993396924126
307.9999999999999,0.6992062329911597
308.9999999999999,0.5468783206617484
309.99999999999994,0.4874081672775
310.9999999999999,0.49590814437543074
311.99999999999994,0.3415181510421236
312.9999999999999,0.2949702868968476
313.9999999999999,0.2228568252235872
314.99999999999994,0.049852792030610854
315.9999999999999,0.11044184311387348
316.99999999999994,0.06630273292973879
317.9999999999999,0.015988041599252836
318.9999999999999,0.09238253277385536
319.99999999999994,-0.03004513335404227
320.99999999999994,-0.0007288725217072783
321.9999999999999,0.02223604592986488
322.9999999999999,0.021027597796622575
323.9999999999999,-0.043591961541103674
324.99999999999994,0.060215373854944146
325.99999999999994,0.02009544780774155
326.9999999999999,0.01605159444850741
327.9999999999999,0.09499466759102462
328.9999999999999,0.024523666825276416
329.99999999999994,0.17758377336519024
330.99999999999994,0.11772092275323676
331.9999999999999,0.2585390123444376
332.9999999999999,0.243392499757407
333.9999999999999,0.32456843032825095
334.99999999999994,0.4536803251543841
335.99999999999994,0.5634306702016715
336.9999999999999,0.5292188349867035
337.9999999999999,0.6933629690380786
338.9999999999999,0.7578823168676517
339.99999999999994,0.9330125710049091
340.99999999999994,1.1488330777850664
341.9999999999999,1.366502345452022
342.9999999999999,0.0348940039199009
343.9999999999999,0.040387078758558244
344.99999999999994,-0.054826954269430274
345.99999999999994,-0.08660673733477867
346.9999999999999,0.026741363676649116
347.9999999999999,0.04203671449735247
348.9999999999999,-0.0282582790387115
349.9999999999999,0.027012314635500714
350.9999999999999,0.08438093939821627
351.9999999999999,0.05415839553470197
351.9999999999999,-0.013068049062340843
352.9999999999999,0.03132695054159907
353.9999999999999,0.03396679796038528
354.9999999999999,0.08689101400822184
355.9999999999999,0.004806746576693931
356.9999999999999,0.03208576658099921
357.9999999999999,0.025965320433211453
358.9999999999999,0.007954046177036996
359.9999999999999,0.022449918688145644
360.9999999999999,-0.05393766912023983
361.9999999999999,0.06708716146396872
362.9999999999999,-0.0029796728914566932
363.9999999999999,-0.05877161432921807
364.9999999999999,0.04907530367853563
365.9999999999999,-0.04194314887094776
366.9999999999999,0.06601956820109431
367.9999999999999,0.05401922313165436
368.9999999999999,0.07607362184002478
369.9999999999999,0.03107148333642459
370.9999999999999,0.052206196932711724
371.9999999999999,0.008767715797941698
372.9999999999999,-0.019209610150350633
373.9999999999999,0.047609118012804846
374.9999999999999,-0.05202700725081466
375.9999999999999,-0.013842672502380658
376.9999999999999,0.03827741281747877
377.9999999999999,0.0806786488417361
378.9999999999999,-0.016786734512750486
379.9999999999999,0.055672256572934675
380.9999999999999,-0.013766881986112615
381.9999999999999,0.088916008902169
382.9999999999999,0.02871237094943224
383.9999999999999,-0.07808947966820942
384.9999999999999,-0.055282927751325484
385.9999999999999,0.06734026202522074
386.9999999999999,-0.048577958577969746
387.9999999999999,-0.020950811448096764
388.9999999999999,-0.0008422373965172977
389.9999999999999,0.07452315848022786
390.9999999999999,-0.09361624266763771
390.9999999999999,1.9822490836225497
391.9999999999999,1.3697593466379754
392.9999999999999,1.1592185349104982
393.9999999999999,1.030812092979214
394.9999999999999,0.841037712408732
395.9999999999999,0.6215360200278672
396.9999999999999,0.5521867496404557
397.9999999999999,0.4426207156878161
398.9999999999999,0.4366363319407759
399.9999999999999,0.34260703801128184
400.9999999999999,0.2505572228824349
401.9999999999999,0.17411482072460455
402.9999999999999,0.16625005160040263
403.9999999999999,0.1793553436555419
404.9999999999999,0.11098066996798274
405.9999999999999,0.0326848863667233
406.9999999999999,0.0657158035451377
407.9999999999999,-0.012126233005479069
408.9999999999999,0.04682092510606156
409.9999999999999,-0.0751162242606807
410.9999999999999,-0.024777579470058764
411.9999999999999,0.10365089997186681
412.9999999999999,0.0840492410514488
413.9999999999999,0.016397781252464556
414.9999999999999,0.03498097143846402
415.9999999999999,0.06846501485639037
416.9999999999999,0.11814874678220766
417.9999999999999,0.22692677704062442
418.9999999999999,0.1833768674981311
419.9999999999999,0.2868535563788383
420.9999999999999,0.3194182431975203
421.9999999999999,0.3390789118807727
422.9999999999999,0.4442961372953953
423.9999999999999,0.4936559108820616
424.9999999999999,0.654289330439436
425.9999999999999,0.6892691462041517
426.9999999999999,0.7228727442503927
427.9999999999999,0.9840421521391135
428.9999999999999,1.2046183556965968
429.9999999999999,1.3192959302300196
430.9999999999999,0.08128330399579702
431.9999999999999,-0.021548621761933204
432.9999999999999,-0.020165299260255815
433.9999999999999,-0.20554426233252845
434.9999999999999,0.04971267936079682
435.9999999999999,0.020439949914692404
436.9999999999999,0.003667442732806889
437.99999999999983,-0.023672599962482756
438.99999999999983,-0.06347128594230084
439.9999999999999,-0.002759639431632224
439.9999999999999,0.00767378287766704
440.9999999999999,-0.04180555943841438
441.9999999999999,0.03884846324137516
442.99999999999983,0.030095918994934523
443.99999999999983,0.02099883044981431
444.9999999999999,0.09694889896833303
445.9999999999999,0.000669718597666664
446.9999999999999,-0.04371507543691152
447.99999999999983,-0.01763583358211732
448.99999999999983,0.0009595619229506126
449.9999999999999,0.027964524355274092
450.9999999999999,0.026173748701108654
451.9999999999999,0.06506372492840543
452.99999999999983,0.04311461838123412
453.99999999999983,0.05276420966558405
454.9999999999999,0.011276914308137945
455.9999999999999,0.022236458158308714
456.9999999999999,-0.05166299208713039
457.99999999999983,-0.033568477791293856
458.99999999999983,-0.03906459224578363
459.9999999999999,-0.07023912984762576
460.9999999999999,-0.0272126469153212
461.9999999999999,-0.042041341952121454
462.99999999999983,-0.053399549800065504
463.99999999999983,0.07364958626032184
464.9999999999999,0.027250809062840442
465.9999999999999,-0.0326188992015231
466.9999999999999,-0.00028720879575401575
467.99999999999983,-0.002696052122634236
468.99999999999983,-0.09649639829030786
469.9999999999999,0.14237005519054333
470.9999999999999,0.056827028202985345
471.9999999999999,0.03467406408575751
472.99999999999983,-0.016491243192976304
473.99999999999983,-0.002817601225813118
474.9999999999999,-0.052401915349066776
475.9999999999999,0.0044195979294596585
476.9999999999999,-0.05405835163782864
477.99999999999983,-0.05488393219804703
478.99999999999983,-0.006772124685338875
478.99999999999983,2.1002385084346744
479.9999999999999,1.3163278561525746
480.9999999999999,1.1417368877602598
481.9999999999999,0.9643988891404345
482.99999999999983,0.7461058692136858
483.99999999999983,0.7004617856720305
484.9999999999999,0.6527054735865938
485.9999999999999,0.4812189691762691
486.9999999999999,0.3987768590581985
487.99999999999983,0.23788891269833973
488.99999999999983,0.272545279480113
489.9999999999999,0.28601446989053225
490.9999999999999,0.18912248816139102
491.9999999999999,0.09289170832508868
492.99999999999983,0.10394066092026047
493.99999999999983,0.12236222544182837
494.9999999999999,-0.02915670201289823
495.9999999999999,0.037674466831393756
496.9999999999999,0.00773991720258232
497.99999999999983,-0.002014330088347711
498.99999999999983,-0.04209820728212348
499.9999999999999,-0.04578988608291893
500.9999999999999,0.07050846788462078
501.9999999999999,0.08265763260101028
502.99999999999983,0.12805319690723818
503.99999999999983,0.14281027986445377
504.9999999999999,0.1121081546930601
505.9999999999999,0.14862235453641862
506.9999999999999,0.1873761436976097
507.99999999999983,0.283412291656534
508.99999999999983,0.3025669849431934
509.9999999999999,0.3566561173971284
510.9999999999999,0.37265512445354004
511.9999999999999,0.39947693106144405
512.9999999999998,0.5352993248662986
513.9999999999999,0.6384868172462217
514.9999999999999,0.7638733545839634
515.9999999999999,1.0201218408784316
516.9999999999999,1.099964839099113
517.9999999999998,1.334797378690786
518.9999999999999,-0.02861060848188537
519.9999999999999,-0.021203328979687394
520.9999999999999,-0.021164980196296885
521.9999999999999,0.09919150722545782
522.9999999999998,0.06277863982385336
523.9999999999999,-0.03962909957979649
524.9999999999999,-0.0037879843650947195
525.9999999999998,-0.05337155996202782
526.9999999999998,-0.02245800277337062
527.9999999999998,0.02095366782260361
527.9999999999998,-0.06535926825161338
528.9999999999999,-0.003199186403092623
529.9999999999999,0.05833933276629005
530.9999999999998,-0.044192336362345735
531.9999999999998,0.015469876104282201
532.9999999999998,-0.09357079831279187
533.9999999999999,0.015908166945934787
534.9999999999999,-0.024342953708286666
535.9999999999998,-0.06528518759007745
536.9999999999998,0.024738771647009467
537.9999999999998,-0.03817472738510327
538.9999999999999,-0.0067951347899398
539.9999999999999,0.05308295587316983
540.9999999999998,0.020748462154568364
541.9999999999998,-0.032335448589547865
542.9999999999998,0.023046828800119726
543.9999999999999,-0.030533961168849155
544.9999999999999,0.018304721998387827
545.9999999999998,0.014026565532976232
546.9999999999998,0.009865030847311015
547.9999999999998,-0.03509713332807203
548.9999999999999,-0.027949116125377062
549.9999999999999,-0.03835870129411592
550.9999999999998,0.04251592101877273
551.9999999999998,0.04243819806097769
552.9999999999998,0.09439901441327161
553.9999999999999,-0.011360726896099287
554.9999999999999,-0.030958099668569675
555.9999999999998,-0.09481096762929825
556.9999999999998,-0.014945102717797802
557.9999999999998,-0.002230810782860407
558.9999999999999,0.013332180368306502
559.9999999999999,-0.12806187841504588
560.9999999999998,-0.09869642503128107
561.9999999999998,0.01579835798504114
562.9999999999998,0.012142196674818525
563.9999999999999,-0.0748494909702625
564.9999999999999,-0.01910604592806852
565.9999999999998,0.026305698003610302
566.9999999999998,-0.03785545600928838
566.9999999999998,2.009943786986635
567.9999999999998,1.3790263628071056
568.9999999999999,1.1687394357995393
569.9999999999999,0.8964031662565313
570.9999999999998,0.7473120456928402
571.9999999999998,0.6428201526110902
572.9999999999998,0.6463850001407607
573.9999999999999,0.46002929535832915
574.9999999999999,0.3506634609297125
575.9999999999998,0.2771574975151208
576.9999999999998,0.34196901867271357
577.9999999999998,0.21384036311201765
578.9999999999999,0.09461878702752287
579.9999999999999,0.08331560231712377
580.9999999999998,0.09279544368855402
581.9999999999998,0.035450239053470875
582.9999999999998,0.08479271004522902
583.9999999999999,0.060816478088117
584.9999999999999,0.0696441249419858
585.9999999999998,-0.023815024608736177
586.9999999999998,0.06173038078502807
587.9999999999998,-0.019600300132718605
588.9999999999999,0.009402570576123847
589.9999999999999,0.04022714993776494
590.9999999999998,0.08314556152486277
591.9999999999998,0.040858576437049404
592.9999999999998,0.11095711666033778
593.9999999999999,0.1381458503607319
594.9999999999999,0.1586225225319073
595.9999999999998,0.17101339264686297
596.9999999999998,0.2638334182677358
597.9999999999998,0.32746315879830334
598.9999999999999,0.3999940042449313
599.9999999999999,0.4625534588597527
600.9999999999998,0.5436728434908409
601.9999999999998,0.7581150902271832
602.9999999999998,0.7440324065818671
603.9999999999999,0.9901796387423514
604.9999999999999,1.0233761201738463
605.9999999999998,1.3208464915564964
606.9999999999998,-0.011444651365137008
607.9999999999998,-0.03051778288426781
608.9999999999999,-0.053557845467623114
609.9999999999999,0.007434608087464854
610.9999999999998,-0.04215131546709538
611.9999999999998,0.03157501845853812
612.9999999999998,0.03869235431517504
613.9999999999998,-0.032228361002062264
614.9999999999998,-0.004415142138322028
615.9999999999998,0.002611621685975718
615.9999999999998,0.09452604809295681
616.9999999999998,-0.016922473595427295
617.9999999999998,0.021009701321241817
618.9999999999998,0.02856076101708115
619.9999999999998,0.016373307957283475
620.9999999999998,-0.04256927381357714
621.9999999999998,0.00939839351519308
622.9999999999998,-0.04986437369715312
623.9999999999998,-0.02586912228346925
624.9999999999998,0.04344422039700948
625.9999999999998,0.08836497829779397
626.9999999999998,0.05677076036922274
627.9999999999998,-0.028795861201918117
628.9999999999998,0.038219251121413875
629.9999999999998,0.0015803243644476517
630.9999999999998,-0.006061078474239435
631.9999999999998,-0.06963753067627604
632.9999999999998,0.07586217439328224
633.9999999999998,0.018638808027659007
634.9999999999998,0.04580060251392958
635.9999999999998,-0.029714063414772226
636.9999999999998,0.06391641733934307
637.9999999999998,-0.017621302976674105
638.9999999999998,0.004296140678736336
639.9999999999998,-0.06861870750559455
640.9999999999998,0.0161233361897158
641.9999999999998,0.09976141219408535
642.9999999999998,-0.0666393606348448
643.9999999999998,0.010962828927914506
644.9999999999999,0.0493535963165691
645.9999999999998,0.06351188064293187
646.9999999999998,0.0007049063164142187
647.9999999999998,-0.04909096190851072
648.9999999999998,-0.10211893810428296
649.9999999999999,0.04206253459358341
650.9999999999998,-0.044414809172446064
651.9999999999998,0.032183305631031695
652.9999999999998,-0.07719348410336466
653.9999999999998,0.029809515916597713
654.9999999999999,-0.006084711135835621
654.9999999999999,2.0222957140047075
655.9999999999998,1.3587970845289923
656.9999999999998,1.1525990050296908
657.9999999999998,1.0304684736412577
658.9999999999998,0.8484782769918118
659.9999999999999,0.6819287267856958
660.9999999999998,0.5915884397578121
661.9999999999998,0.5032268943481637
662.9999999999998,0.3520789779145959
663.9999999999998,0.372379964203687
664.9999999999999,0.24667189248434412
665.9999999999998,0.25579014179512716
666.9999999999998,0.21874379198519264
667.9999999999998,0.07757570912994055
668.9999999999998,0.05762189864895579
669.9999999999999,0.03587292904627046
670.9999999999998,0.03419433157626471
671.9999999999998,0.03190717839022378
672.9999999999998,0.033155506779593835
673.9999999999998,0.029979940890836998
674.9999999999999,-0.006729014582194707
675.9999999999998,0.014289366240128346
676.9999999999998,0.12119486211543212
677.9999999999998,0.008257168043646
678.9999999999998,0.16604570970458074
679.9999999999999,0.019301555552186517
680.9999999999998,0.1219228991831222
681.9999999999998,0.079685594155427
682.9999999999998,0.09459442519005021
683.9999999999998,0.21485855429148304
684.9999999999999,0.21829819332784497
685.9999999999998,0.3977825304789155
686.9999999999998,0.3833658991750505
687.9999999999998,0.6108696140165164
688.9999999999998,0.5299968357549498
689.9999999999999,0.6487916269002396
690.9999999999998,0.8240595018176716
691.9999999999998,0.9942082272635615
692.9999999999998,1.132228664051068
693.9999999999998,1.4338018111307211
694.9999999999999,0.005573158124963317
695.9999999999998,-0.05340032883487385
696.9999999999998,0.020169715631024723
697.9999999999998,0.009272591093503951
698.9999999999998,-0.05949900353814816
699.9999999999998,0.021634729182177577
700.9999999999998,-0.032624069486988504
701.9999999999998,0.008071300554990283
702.9999999999998,0.04642743954366711
703.9999999999998,-0.07103677326059755
703.9999999999998,-0.04972324270863764
704.9999999999998,0.012029506435631353
705.9999999999998,0.048033786815895346
706.9999999999998,-0.005025812019653583
707.9999999999998,-0.02723125224885635
